0.0, 0.0, 0.0, 0.0, 5.2, 10.1, 13.4, 17.3, 21.3, 20.0, 20.6, 16.5, 15.1, 10.4, 5.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 4.8, 12.0, 16.7, 16.1, 19.5, 22.9, 21.6, 19.4, 13.4, 7.7, 5.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.9, 11.1, 13.8, 17.7, 22.3, 21.7, 20.5, 20.0, 16.4, 10.2, 3.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.1, 10.4, 16.0, 18.8, 21.3, 21.7, 21.2, 19.7, 13.9, 9.4, 6.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 4.7, 10.5, 14.2, 18.7, 18.0, 21.2, 19.2, 17.6, 16.2, 9.6, 3.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 6.4, 10.8, 16.2, 16.5, 21.5, 21.8, 20.3, 14.8, 12.8, 8.3, 5.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.8, 12.0, 17.0, 16.1, 22.6, 22.1, 20.7, 16.8, 17.1, 11.9, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 6.6, 11.2, 14.9, 16.8, 21.7, 22.3, 19.4, 17.1, 15.2, 10.1, 5.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.9, 10.8, 13.8, 17.0, 19.0, 19.5, 19.7, 18.1, 15.8, 9.4, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 4.8, 11.2, 16.2, 16.3, 20.3, 21.9, 19.8, 15.3, 15.0, 10.4, 5.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 6.1, 9.8, 17.8, 17.0, 18.9, 23.0, 19.9, 19.7, 12.5, 11.1, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 6.8, 10.1, 13.4, 17.3, 21.6, 21.5, 22.3, 17.9, 12.7, 9.2, 6.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.6, 13.0, 12.7, 20.1, 21.6, 21.4, 20.9, 18.6, 16.3, 10.4, 7.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 7.2, 10.8, 15.5, 16.6, 20.7, 22.3, 19.4, 18.2, 14.5, 11.5, 5.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
